> Eurasia
-71.397 18.444
-70.861 18.244
-71.066 18.749
-72.076 19.293
-72.438 19.883
-72.812 19.9
-73.553 19.95
-74.533 19.982
> dsfsdf
101.577 35.472
101.724 34.971
101.871 34.47
102.019 33.969
102.703 33.835
103.016 33.847
103.583 33.609
103.986 33.584
105.829 34.479
103.983 34.784
102.925 35.102
102.067 35.369
101.429 35.973
101.577 35.472
> Nevada
-112.691 42.549
-113.169 42.513
-114.279 42.323
-114.938 42.396
-115.426 42.415
-116.088 42.534
-116.073 41.351
-116.359 40.787
-116.573 39.86
-117.031 39.317
-117.202 38.989
-117.393 38.161
-117.718 37.895
-117.931 37.909
-118.38 37.951
-117.94 37.483
-117.653 37.296
-117.548 37.188
-117.443 37.08
-117.407 37.054
-117.313 36.96
-117.283 36.914
-117.245 36.878
-117.18 36.799
-117.156 36.76
-117.1 36.709
-116.988 36.625
-116.944 36.595
-116.892 36.563
-116.879 36.535
-116.844 36.447
-116.827 36.398
-116.786 36.336
-116.771 36.301
-116.77 36.263
-116.758 36.153
-116.757 36.054
-116.724 36.003
-116.708 35.926
-116.664 35.877
-116.616 35.846
-116.601 35.791
-116.555 35.723
-116.516 35.703
-116.484 35.675
-116.449 35.627
-116.399 35.603
-116.392 35.596
-114.116 36.033
-113.874 36.368
-113.565 36.86
-113.296 37.018
-113.229 37.489
-113 37.709
-112.187 38.262
-112.066 38.714
-111.946 39.166
-111.783 39.9
-111.582 40.143
-111.837 40.625
-111.915 41.015
-111.741 41.524
-111.287 41.802
-111.344 42.415
-111.373 43.083
-111.859 42.748
-112.139 42.62
-112.691 42.549
> Gegharkunik
44.757 40.688
44.229 40.873
44.609 40.508
44.81 40.006
45.122 39.639
45.378 39.273
45.646 38.884
45.906 38.304
46.33 38.819
46.177 39.497
45.718 40.037
45.376 40.422
45.224 40.536
44.757 40.688
> Chalderan_B5
44.465 40.009
43.769 40.154
43.027 40.223
42.475 40.021
41.895 39.8
42.497 39.66
43.062 39.549
43.278 39.345
44.389 38.926
44.607 38.722
45.087 38.525
45.583 38.413
45.906 38.304
45.646 38.884
45.378 39.273
44.465 40.009
> SRPn
-118.49 42.757
-117.47 42.582
-116.835 42.615
-116.088 42.534
-115.426 42.415
-114.938 42.396
-114.279 42.323
-113.169 42.513
-112.691 42.549
-112.139 42.62
-111.859 42.748
-111.373 43.083
-110.92 43.445
-110.725 43.754
-110.679 44.04
-111.299 44.058
-111.562 44.185
-111.62 44.796
-112.292 44.537
-112.591 44.036
-112.82 43.79
-113.389 43.619
-114.071 43.318
-114.862 43.275
-115.599 43.354
-116.476 43.838
-116.804 43.774
-117.04 43.603
-117.961 43.296
-119.098 43.218
-119.68 42.839
-118.49 42.757
> cnv
-117.835 42.334
-117.63 41.922
-117.893 40.905
-117.509 40.464
-117.682 40.19
-118.128 39.733
-118.132 39.503
-118.106 39.354
-118.144 39.198
-118.167 38.96
-118.177 38.693
-118.073 38.415
-117.931 37.909
-117.718 37.895
-117.393 38.161
-117.202 38.989
-117.031 39.317
-116.573 39.86
-116.359 40.787
-116.073 41.351
-116.088 42.534
-116.835 42.615
-117.47 42.582
-117.835 42.334
> IdWy
-110.679 44.04
-110.725 43.754
-110.92 43.445
-111.373 43.083
-111.344 42.415
-111.287 41.802
-110.817 41.758
-110.64 42.896
-110.104 44.058
-110.401 44.121
-110.679 44.04
> greenwood
-122.384 38.755
-122.401 38.946
-122.572 39.162
-122.775 39.298
-122.949 39.494
-123.044 39.654
-123.266 39.806
-123.377 39.944
-123.442 40.01
-123.717 39.991
-123.29 39.493
-123.077 39.243
-122.863 38.993
-122.682 38.779
-122.369 38.412
-122.289 38.234
-122.245 38.164
-122.033 37.859
-121.999 37.8
-121.938 37.715
-121.933 37.694
-121.861 37.569
-121.851 37.538
-121.833 37.51
-121.838 37.623
-121.965 37.827
-122.018 38.009
-122.119 38.246
-122.277 38.537
-122.384 38.755
> SierraBlock
-122.168 40.401
-123.442 40.01
-123.377 39.944
-123.266 39.806
-123.044 39.654
-122.949 39.494
-122.775 39.298
-122.572 39.162
-122.401 38.946
-122.384 38.755
-122.277 38.537
-122.119 38.246
-122.018 38.009
-121.863 37.941
-121.748 37.845
-121.616 37.712
-121.504 37.41
-121.5 37.044
-121.409 36.868
-121.376 36.806
-121.335 36.763
-121.261 36.704
-121.105 36.555
-121.113 36.526
-121.061 36.471
-121.041 36.451
-121.025 36.438
-120.989 36.399
-120.953 36.36
-120.887 36.306
-120.837 36.255
-120.794 36.221
-120.755 36.181
-120.716 36.148
-120.677 36.112
-120.638 36.075
-120.599 36.038
-120.56 36.002
-120.504 35.957
-120.464 35.924
-120.415 35.877
-120.389 35.855
-120.354 35.825
-120.324 35.785
-120.293 35.745
-120.239 35.694
-120.185 35.639
-120.131 35.583
-120.077 35.528
-120.023 35.473
-119.969 35.418
-119.915 35.362
-119.86 35.307
-119.812 35.264
-119.764 35.221
-119.716 35.177
-119.667 35.134
-119.601 35.085
-119.536 35.037
-119.471 34.988
-119.406 34.942
-119.305 34.932
-119.198 34.941
-119.116 34.985
-119.031 34.986
-119.007 35.029
-118.811 35.148
-118.779 35.179
-118.735 35.211
-118.672 35.234
-118.602 35.269
-118.538 35.322
-118.487 35.373
-118.107 35.674
-118.005 35.77
-117.895 35.88
-117.954 35.973
-117.985 36.082
-118.009 36.126
-117.99 36.221
-118.04 36.295
-118.023 36.35
-118.033 36.41
-118.344 36.828
-118.635 37.266
-118.633 37.445
-118.676 37.551
-118.848 37.635
-119.043 37.73
-119.474 37.717
-120.045 37.807
-120.541 37.952
-120.768 38.353
-120.971 38.831
-121.232 39.103
-121.369 39.317
-121.449 39.587
-121.705 39.747
-121.943 40.072
-122.063 40.211
-122.168 40.401
> Greenville
-122.018 38.009
-121.965 37.827
-121.838 37.623
-121.833 37.51
-121.807 37.445
-121.792 37.435
-121.705 37.339
-121.658 37.236
-121.5 37.044
-121.504 37.41
-121.616 37.712
-121.748 37.845
-121.863 37.941
-122.018 38.009
> ENIS
177.013 -38.492
176.803 -38.94
176.502 -39.415
176.203 -39.9
175.777 -40.357
175.497 -40.833
175.235 -41.082
175.042 -41.121
174.775 -41.275
174.698 -41.345
174.518 -41.475
174.441 -41.499
174.253 -41.535
174.025 -41.633
173.872 -41.718
174.03 -41.84
174.17 -41.94
174.405 -41.69
174.567 -41.618
174.8 -41.525
175.132 -41.26
175.432 -41.03
175.712 -40.767
175.973 -40.542
176.438 -40.148
177 -39.6
177.9 -39.3
178.25 -38.7
179.5 -37.625
179.4 -37.538
179.275 -37.475
179.07 -37.337
178.3 -36.8
177 -37.85
177.013 -38.492
> HISP
-69.654 19.178
-70.571 19.39
-71.012 19.543
-71.776 19.7
-72.438 19.883
-72.076 19.293
-71.066 18.749
-70.861 18.244
-70.586 17.747
-70.276 17.396
-68.175 17.179
-68.222 18.038
-67.538 18.559
-67.394 18.978
-68.481 19.085
-68.932 19.091
-69.654 19.178
> PRVI
-68.932 19.091
-68.481 19.085
-67.394 18.978
-67.538 18.559
-68.222 18.038
-68.175 17.179
-66.235 17.282
-65.227 17.942
-64.61 18.055
-64.05 18.389
-63.641 18.848
-63.163 19.004
-62.8 19.612
-63.17 19.697
-63.544 19.766
-63.92 19.823
-64.298 19.867
-64.677 19.898
-65.058 19.909
-65.438 19.897
-65.817 19.859
-66.193 19.803
-66.567 19.739
-66.94 19.674
-67.315 19.615
-67.691 19.568
-68.069 19.54
-68.447 19.535
-68.932 19.091
> SCEN
120.707 23.099
120.652 23.01
120.64 22.979
120.633 22.868
120.626 22.742
120.618 22.624
120.606 22.474
120.599 22.376
120.64 22.279
120.685 22.151
120.705 22.089
120.786 21.895
120.822 21.672
120.943 21.89
120.952 21.983
120.955 22.109
120.97 22.226
120.989 22.391
121.008 22.516
121.03 22.599
121.048 22.682
121.078 22.805
121.108 22.889
121.136 22.973
121.163 23.059
121.184 23.118
121.229 23.157
121.268 23.22
121.287 23.277
121.314 23.33
121.33 23.361
121.346 23.419
121.354 23.48
121.369 23.506
121.388 23.573
121.431 23.686
121.456 23.765
121.478 23.819
121.536 23.906
121.561 23.995
121.586 24.028
121.608 24.072
121.642 24.142
121.75 24.278
121.785 24.369
121.817 24.449
121.857 24.48
121.873 24.526
121.889 24.62
121.839 24.622
121.777 24.633
121.705 24.668
121.666 24.669
121.612 24.686
121.593 24.693
121.547 24.646
121.483 24.586
121.402 24.475
121.306 24.347
121.227 24.228
121.137 24.075
121.053 23.874
121.029 23.809
121.009 23.656
121.005 23.533
120.977 23.419
120.94 23.347
120.904 23.288
120.847 23.248
120.789 23.212
120.707 23.099
> HSSH
121.637 24.937
121.514 24.893
121.366 24.805
121.207 24.694
121.081 24.538
121 24.401
120.954 24.324
120.926 24.229
120.886 24.104
120.859 23.958
120.863 23.831
120.878 23.76
120.883 23.617
120.902 23.53
120.868 23.372
120.804 23.257
120.789 23.212
120.847 23.248
120.904 23.288
120.94 23.347
120.977 23.419
121.005 23.533
121.009 23.656
121.029 23.809
121.053 23.874
121.137 24.075
121.227 24.228
121.306 24.347
121.402 24.475
121.483 24.586
121.547 24.646
121.593 24.693
121.654 24.756
121.777 24.852
121.866 24.894
122.046 24.982
122.109 25.019
122.264 25.088
121.941 25.044
121.787 24.997
121.637 24.937
> EFSB
120.705 22.089
120.685 22.151
120.64 22.279
120.599 22.376
120.606 22.474
120.618 22.624
120.626 22.742
120.633 22.868
120.64 22.979
120.611 22.977
120.554 22.964
120.509 22.939
120.45 22.883
120.449 22.863
120.43 22.726
120.406 22.648
120.367 22.581
120.358 22.525
120.294 22.452
120.214 22.316
120.183 22.266
120.158 22.161
120.149 22.062
120.164 21.975
120.189 21.91
120.251 21.753
120.304 21.636
120.33 21.54
120.361 21.47
120.365 21.403
120.381 21.353
120.344 21.202
120.283 20.51
120.405 20.237
120.822 21.672
120.786 21.895
120.705 22.089
> Taipei
121.277 25.083
121.329 24.957
121.405 24.984
121.406 25.031
121.432 25.086
121.456 25.122
121.491 25.153
121.535 25.181
121.57 25.2
121.589 25.215
121.624 25.244
121.679 25.267
121.572 25.317
121.383 25.289
121.226 25.21
121.277 25.083
> Okinawa
121.593 24.693
121.612 24.686
121.666 24.669
121.705 24.668
121.777 24.633
121.839 24.622
121.889 24.62
122.531 24.675
123.194 24.854
122.628 25.027
122.264 25.088
122.109 25.019
122.046 24.982
121.866 24.894
121.777 24.852
121.654 24.756
121.593 24.693
> arabia
35.626 33.06
35.618 32.909
35.651 32.859
35.624 32.734
35.526 31.995
35.47 31.38
35.58 31.32
35.01 29.61
34.37 27.29
34.875 26.808
35.2 26.353
35.546 25.919
35.889 25.484
36.066 25.055
36.242 24.626
36.407 24.133
36.571 23.639
37.042 23.226
37.54 22.494
37.825 21.843
37.975 21.021
38.075 20.389
38.236 20.148
38.396 19.907
38.826 19.448
39.298 19.03
39.683 18.566
40.13 18.031
40.465 17.577
41.917 15.654
42.875 13.732
43.855 11.898
44.474 11.941
44.844 11.98
44.913 12.012
45.097 11.999
45.281 11.998
45.328 12.053
45.428 12.018
45.522 11.983
45.602 12.073
45.637 12.159
45.65 12.152
45.851 12.1
46.11 12.058
46.15 12.112
46.198 12.172
46.311 12.143
46.429 12.088
46.511 12.202
46.579 12.292
46.717 12.248
46.849 12.211
46.93 12.3
46.992 12.403
47.049 12.388
47.13 12.359
47.161 12.463
47.319 12.43
47.539 12.369
47.587 12.441
47.649 12.518
47.788 12.492
47.901 12.461
47.991 12.581
48.048 12.671
48.142 12.641
48.267 12.602
48.349 12.573
48.448 12.729
48.567 12.691
48.699 12.658
48.803 12.77
48.882 12.908
49.071 12.853
49.278 12.802
49.349 12.897
49.43 13.042
49.472 13.008
49.593 13.169
49.68 13.313
49.849 13.251
50.061 13.168
50.167 13.123
50.252 13.229
50.31 13.312
50.429 13.273
50.573 13.218
50.661 13.362
50.842 13.279
51.079 13.192
51.253 13.122
51.343 13.272
51.449 13.458
51.57 13.667
51.763 14.028
51.94 14.353
52.139 14.689
52.299 14.662
52.547 14.597
52.667 14.562
52.737 14.681
52.907 14.622
53.122 14.559
53.211 14.538
53.22 14.562
53.358 14.512
53.579 14.441
53.818 14.361
53.862 14.351
53.929 14.489
54.018 14.657
54.069 14.772
54.149 14.733
54.193 14.71
54.249 14.691
54.287 14.681
54.332 14.671
54.387 14.64
54.45 14.621
54.511 14.76
54.549 14.87
54.731 14.801
54.958 14.727
55.047 14.712
55.108 14.851
55.278 14.789
55.48 14.729
55.631 14.681
55.669 14.722
55.822 14.692
56.057 14.641
56.179 14.621
56.208 14.643
56.265 14.623
56.819 14.302
57.002 14.66
57.476 14.662
57.984 14.599
58.213 14.916
58.589 14.646
59.034 15.088
59.41 14.895
59.642 15.242
59.909 15.572
59.964 16.142
60.02 16.713
60.062 17.458
60.215 18.24
60.456 18.798
60.712 19.306
60.97 19.813
61.23 20.23
61.492 20.644
61.848 21.126
62.096 21.425
62.133 22.083
62.502 22.385
62.877 22.683
63.631 23.201
64.275 23.694
65.239 24.226
64.568 24.177
63.99 24.009
63.167 23.931
62.497 23.945
62.062 24.141
60.494 24.197
59.709 24.183
58.833 24.351
58.277 24.735
57.933 25.131
57.605 25.797
57.414 26.125
57.239 26.819
57.127 27.196
56.875 27.301
56.423 27.369
55.662 26.947
54.728 26.668
53.86 26.717
53.362 27.07
52.571 27.487
51.84 28.07
51.443 28.578
51.304 29.423
51.057 29.578
50.453 30.103
49.974 30.453
49.492 30.802
49.265 31.212
49.036 31.621
48.489 32.237
48.17 32.308
47.77 32.311
47.411 32.448
46.608 32.887
45.918 33.391
45.505 33.893
45 34.591
44.836 35.025
44.67 35.458
44.515 36.015
44.357 36.572
44.02 37.098
43.648 37.407
43.176 37.685
42.797 37.99
42.289 38.213
41.839 38.355
41.236 38.616
40.904 38.755
40.541 38.98
40.129 38.782
39.781 38.608
39.374 38.472
38.978 38.333
38.542 38.063
38.327 38.022
37.733 37.883
37.361 37.619
36.896 37.396
36.641 37.036
36.43 36.63
36.377 36.211
36.354 35.984
36.348 35.924
36.272 35.744
36.22 35.418
36.37 35.286
36.329 35.039
36.332 34.666
36.645 34.506
36.3 34.089
36.049 33.614
35.782 33.418
35.647 33.209
35.626 33.06
> NB_iran
56 33.7
55.306 32.398
55.508 32.289
55.846 31.912
56.1 31.667
56.319 31.235
56.686 30.805
56.722 30.763
56.89 30.5
57 30.4
57.592 30.406
57.528 31.11
57.515 31.409
57.522 31.467
57.53 31.75
57.527 32.227
57.517 32.54
57.49 32.652
57.48 33
57.2 34
56 33.7
> InnerThrust
-122.063 40.211
-121.943 40.072
-121.705 39.747
-121.449 39.587
-121.369 39.317
-121.232 39.103
-120.971 38.831
-120.768 38.353
-120.541 37.952
-120.045 37.807
-119.474 37.717
-119.043 37.73
-119.099 37.794
-119.128 37.954
-119.148 38.057
-119.25 38.198
-119.385 38.319
-119.493 38.498
-119.823 38.731
-119.996 38.85
-120.215 39.148
-120.259 39.258
-120.414 39.603
-121.23 40.114
-121.358 40.368
-121.427 40.564
-121.798 40.483
-122.168 40.401
-122.063 40.211
> Ionian
20.193 38.429
20.178 37.981
20.307 37.545
20.573 37.151
20.898 36.784
21.24 36.429
21.222 37.075
21.205 37.916
21.348 38.001
21.166 38.316
20.54 38.81
20.193 38.429
> WesternPeloponnese
21.222 37.075
21.24 36.429
21.581 36.075
21.923 35.721
22.277 35.378
22.38 36.234
22.326 36.394
22.318 36.687
22.226 36.86
22.048 37.02
22.031 37.292
21.584 37.795
21.348 38.001
21.205 37.916
21.222 37.075
> southeast_Aegean
27.986 35.622
28.214 36.099
28.366 36.367
28.528 36.601
28.604 36.912
27.427 36.771
27.015 36.28
26.853 35.801
26.545 35.668
26.156 34.902
26.469 34.636
26.759 34.38
27.279 34.498
27.749 34.713
28.128 35.031
27.997 35.25
27.986 35.622
> W_Issykul
71.198 42.709
70.422 42.696
70.917 42.45
72.408 41.941
73.032 42.124
73.898 42.244
75.009 42.348
76.17 42.323
75.734 42.772
75.421 42.689
75.055 42.716
74.595 42.816
74.338 42.81
73.993 42.719
73.688 42.736
73.455 42.799
72.942 42.81
72.506 42.843
71.198 42.709
> W_Kyrgyz_2
71.198 42.709
72.506 42.843
72.942 42.81
73.455 42.799
73.688 42.736
73.993 42.719
74.338 42.81
74.595 42.816
75.055 42.716
75.421 42.689
75.734 42.772
75.178 43.34
71.381 45.985
69.356 43.792
71.198 42.709
> Junggar3
81.534 48.385
83.7 46.879
84.698 46.934
86.259 46.988
86.822 47.206
88.031 47.273
85.275 48.123
79.847 49.257
81.534 48.385
> Junggar2
78.722 49.126
81.281 47.25
83.7 46.879
81.534 48.385
79.847 49.257
78.722 49.126
> BurmanRanges
94.544 15.91
95.095 15.813
95.912 15.534
96.406 15.136
96.53 15.326
96.508 16.563
96.487 17.8
96.333 18.729
96.251 19.314
96.173 19.731
96.042 20.815
95.983 21.374
95.971 21.859
95.978 22.254
95.947 22.603
95.968 22.923
95.982 23.091
96 23.4
96.114 24.361
96.36 25.186
96.992 26.067
97.5 27.087
97.603 27.739
95.549 26.199
95.438 26
95.248 25.774
94.994 25.602
94.683 25.014
94.588 24.779
94.174 24.161
94.108 24.01
94.087 23.761
94.021 23.645
93.999 23.545
93.956 23.232
93.966 22.581
93.921 22.108
93.967 21.736
94.025 21.304
94.107 20.704
94.335 20.221
94.478 19.964
94.629 19.52
94.838 18.968
95.008 18.282
94.986 18.108
94.544 15.91
> Kadjerty
75.551 41.388
75.389 41.39
75.009 41.431
74.735 41.419
74.299 41.36
73.758 41.298
74.538 40.636
74.834 40.466
75.083 40.603
75.424 40.773
75.969 40.922
76.293 41.083
76.609 41.298
76.866 41.489
76.479 41.479
75.997 41.436
75.737 41.439
75.551 41.388
> OKHOTSK
142.849 53.384
142.784 53.042
142.692 52.542
142.541 51.7
142.398 50.857
142.521 50.318
142.641 49.778
142.761 49.241
142.878 48.704
142.023 48.051
141.178 47.392
141.276 46.92
141.448 46.555
141.846 45.431
141.886 45.166
141.925 44.968
141.949 44.866
141.964 44.683
141.972 44.442
141.91 43.809
141.847 43.538
141.8 43.244
141.74 43.075
141.733 42.941
141.754 42.843
141.769 42.78
141.839 42.696
141.941 42.628
142.112 42.462
142.406 42.334
142.923 42.16
143.313 41.994
143.653 41.764
143.858 41.627
143.998 41.537
144.363 41.22
144.686 41.043
144.806 41.143
144.938 41.235
145.076 41.321
145.221 41.401
145.374 41.471
145.532 41.535
145.692 41.597
145.851 41.66
146.006 41.728
146.159 41.8
146.31 41.874
146.458 41.952
146.604 42.031
146.75 42.11
147.266 42.306
147.744 42.535
148.216 42.812
148.669 43.108
149.127 43.401
149.595 43.687
150.066 43.949
150.595 44.174
151.121 44.405
151.628 44.66
152.095 44.951
152.56 45.246
153.034 45.537
153.522 45.816
153.938 46.13
154.351 46.465
154.744 46.78
155.119 47.129
155.526 47.471
155.967 47.795
156.455 48.087
156.914 48.4
157.247 48.778
157.75 49.059
158.271 49.332
158.812 49.65
159.212 50.007
159.628 50.357
160.053 50.698
160.451 51.057
160.822 51.429
161.272 51.767
161.73 52.102
162.049 52.494
162.403 52.876
162.77 53.255
163.018 53.667
163.325 54.065
163.687 54.447
163.941 54.859
164.066 55.209
163.845 55.765
163.031 56.41
162.425 57.054
163.431 58.047
163.955 58.618
164.644 59.173
163.078 59.615
160.424 60.122
157.68 61.032
156.12 61.596
155.019 62.108
153.097 62.534
152.171 62.567
151.45 62.861
149.452 63.928
147.348 64.526
145.682 65.066
143.959 65.412
142.75 65.721
142.189 64.654
141.732 64.019
141.457 62.5
141.362 59.706
141.911 58.911
142.529 54.406
142.409 54.035
142.849 53.384
> Betics
-12.142 36.328
-11.686 36.111
-10.94 35.957
-10.542 35.868
-9.617 35.542
-8.88 35.266
-8.091 34.997
-6.906 34.333
-6.365 33.981
-5.431 34.004
-4.516 34.478
-4.003 35.012
-3.629 35.64
-2.979 36.268
-2.588 36.608
-3.2 36.664
-3.903 36.505
-4.656 36.403
-5.479 36.442
-6.644 36.665
-7.524 36.635
-9.283 36.831
-9.953 36.953
-12.903 36.864
-12.142 36.328
> EBET
-5.479 36.442
-4.656 36.403
-3.903 36.505
-3.2 36.664
-2.588 36.608
-1.985 36.941
-1.819 37.308
-1.478 37.83
-2.308 37.606
-3.311 37.426
-4.575 37.191
-5.994 36.769
-6.644 36.665
-5.479 36.442
> CR_forearc
-82.61 8.53
-82.841 8.624
-82.921 8.275
-82.927 7.827
-82.835 7.529
-82.57 7.323
-82.065 6.996
-81.005 7.003
-80.203 7.112
-81.069 7.555
-82.04 8.105
-82.335 8.315
-82.61 8.53
> Nazca
-82.065 6.996
-82.57 7.323
-82.883 4.939
-82.907 4.444
-82.899 3.867
-82.875 3.595
-82.806 3.118
-83.378 3.165
-83.922 3.139
-84.467 3.112
-84.567 2.534
-84.571 2.066
-84.576 1.598
-85.349 1.644
-85.386 0.832
-86.266 0.88
-87.145 0.929
-88.025 0.977
-88.904 1.025
-89.784 1.073
-90.663 1.12
-90.697 1.736
-91.561 1.817
-91.538 2.011
-92.118 1.99
-92.09 2.2
-92.245 2.227
-92.928 2.3
-93.611 2.372
-94.404 2.44
-95.198 2.507
-95.224 2.222
-96.12 2.238
-96.175 1.873
-96.88 1.886
-97.585 1.898
-97.551 2.088
-97.846 2.077
-98.367 2.145
-98.889 2.213
-98.918 2.112
-99.657 2.19
-99.739 2.269
-99.811 2.273
-99.913 2.272
-100.047 2.3
-101.203 2.241
-101.512 2.232
-102.075 2.161
-102.072 2.018
-102.076 1.972
-102.088 1.903
-102.104 1.904
-102.133 1.778
-102.262 1.752
-102.23 1.541
-102.257 1.528
-102.222 1.361
-102.243 1.349
-102.203 1.221
-102.223 1.214
-102.181 1.134
-102.24 0.713
-102.21 0.706
-102.253 0.372
-102.294 0.157
-102.319 -0.015
-102.397 -0.503
-102.524 -1.283
-102.417 -1.351
-102.462 -1.533
-102.307 -1.596
-102.402 -1.907
-102.621 -1.906
-102.687 -2.436
-102.754 -2.934
-102.566 -2.936
-102.571 -3.435
-102.735 -4.056
-103.637 -3.951
-104.539 -3.844
-104.699 -4.152
-105.38 -4.078
-105.544 -4.569
-106.253 -4.494
-106.45 -5.043
-106.587 -5.624
-106.741 -5.62
-106.752 -6.019
-106.845 -6.016
-106.95 -6.443
-107.441 -6.367
-107.607 -6.759
-107.653 -7.186
-107.88 -7.514
-108.063 -8.24
-108.192 -8.357
-108.32 -9.145
-109.038 -9.035
-109.756 -8.925
-109.857 -9.677
-110.071 -9.665
-110.218 -10.08
-110.292 -10.802
-110.447 -10.822
-110.485 -11.394
-110.675 -11.472
-110.926 -11.968
-111.077 -12.742
-110.892 -12.755
-111.007 -13.411
-111.191 -13.396
-111.266 -13.541
-111.846 -13.464
-112.426 -13.386
-112.439 -13.865
-112.581 -14.062
-112.613 -14.718
-113.498 -19.301
-113.697 -19.968
-113.796 -20.321
-113.931 -20.575
-114.087 -20.599
-114.229 -21.121
-114.318 -21.564
-114.379 -21.627
-114.421 -22.114
-114.125 -22.106
-113.906 -22.102
-113.61 -22.126
-113.28 -22.223
-112.934 -22.407
-112.575 -22.619
-112.208 -22.821
-111.924 -23.016
-111.741 -23.209
-111.871 -23.327
-111.864 -23.475
-111.832 -23.727
-111.763 -23.86
-111.713 -24.032
-112.098 -24.11
-112.123 -24.222
-112.103 -24.448
-112.048 -24.659
-111.977 -24.891
-111.978 -25.027
-112.453 -25.059
-112.443 -25.198
-112.388 -25.429
-112.366 -25.564
-112.364 -25.664
-112.437 -25.683
-112.455 -25.786
-112.541 -25.787
-112.55 -25.926
-112.62 -25.934
-112.672 -26.038
-112.683 -26.282
-112.658 -26.554
-112.684 -26.801
-112.947 -26.724
-112.976 -26.83
-113.112 -27.014
-113.129 -27.273
-113.133 -27.577
-113.001 -27.607
-112.971 -27.849
-112.955 -28.129
-112.934 -28.379
-113.01 -28.383
-113.021 -28.549
-113.02 -28.787
-112.956 -29.009
-112.367 -29.16
-111.806 -29.266
-111.749 -29.579
-111.773 -30.025
-111.775 -30.187
-111.797 -30.425
-111.851 -30.624
-111.885 -30.666
-111.951 -31.045
-111.978 -31.386
-111.964 -31.39
-112.023 -31.536
-112.041 -31.774
-112.063 -31.948
-112.065 -32.114
-112.151 -32.343
-112.356 -32.328
-112.415 -32.489
-112.418 -32.794
-112.442 -33.112
-112.46 -33.399
-112.504 -33.65
-112.604 -33.663
-112.628 -33.999
-112.562 -34.3
-112.417 -34.556
-112.187 -34.674
